sep=;
Migros Bank (CH) Fonds – Sustainable 45 V - CH0102706105 (CHF)
Date;CCY Chart Price;Chart Price;CCY Adjusted Chart Price;Adjusted Chart Price;CCY Total Return Chart Price;Total Return Chart Price;Net Asset Value;Issue Price;Redemption Price;Closing Price
2015-06-19;CHF;124,14;CHF;124,14;CHF;130,527;124,14;;;
2015-06-22;CHF;124,67;CHF;124,67;CHF;131,084;124,67;;;
2015-06-23;CHF;125,33;CHF;125,33;CHF;131,778;125,33;;;
2015-06-24;CHF;125,18;CHF;125,18;CHF;131,621;125,18;;;
2015-06-25;CHF;125,14;CHF;125,14;CHF;131,579;125,14;;;
2015-06-26;CHF;124,74;CHF;124,74;CHF;131,158;124,74;;;
2015-06-29;CHF;123,69;CHF;123,69;CHF;130,054;123,69;;;
2015-06-30;CHF;123,48;CHF;123,48;CHF;129,833;123,48;;;
2015-07-01;CHF;124,15;CHF;124,15;CHF;130,538;124,15;;;
2015-07-02;CHF;124,16;CHF;124,16;CHF;130,548;124,16;;;
2015-07-03;CHF;124,01;CHF;124,01;CHF;130,391;124,01;;;
2015-07-06;CHF;123,67;CHF;123,67;CHF;130,033;123,67;;;
2015-07-07;CHF;123,52;CHF;123,52;CHF;129,875;123,52;;;
2015-07-08;CHF;123,67;CHF;123,67;CHF;130,033;123,67;;;
2015-07-09;CHF;124,24;CHF;124,24;CHF;130,632;124,24;;;
2015-07-10;CHF;124,74;CHF;124,74;CHF;131,158;124,74;;;
2015-07-13;CHF;125,62;CHF;125,62;CHF;132,083;125,62;;;
2015-07-14;CHF;125,88;CHF;125,88;CHF;132,357;125,88;;;
2015-07-15;CHF;126;CHF;126;CHF;132,483;126;;;
2015-07-16;CHF;126,65;CHF;126,65;CHF;133,166;126,65;;;
2015-07-17;CHF;126,83;CHF;126,83;CHF;133,356;126,83;;;
2015-07-20;CHF;127,11;CHF;127,11;CHF;133,65;127,11;;;
2015-07-21;CHF;126,62;CHF;126,62;CHF;133,135;126,62;;;
2015-07-22;CHF;126,51;CHF;126,51;CHF;133,019;126,51;;;
2015-07-23;CHF;126,7;CHF;126,7;CHF;133,219;126,7;;;
2015-07-24;CHF;126,29;CHF;126,29;CHF;132,788;126,29;;;
2015-07-27;CHF;125,8;CHF;125,8;CHF;132,273;125,8;;;
2015-07-28;CHF;126,36;CHF;126,36;CHF;132,861;126,36;;;
2015-07-29;CHF;126,8;CHF;126,8;CHF;133,324;126,8;;;
2015-07-30;CHF;126,84;CHF;126,84;CHF;133,366;126,84;;;
2015-07-31;CHF;126,92;CHF;126,92;CHF;133,45;126,92;;;
2015-08-03;CHF;127,18;CHF;127,18;CHF;133,724;127,18;;;
2015-08-04;CHF;127,39;CHF;127,39;CHF;133,944;127,39;;;
2015-08-05;CHF;127,71;CHF;127,71;CHF;134,281;127,71;;;
2015-08-06;CHF;127,38;CHF;127,38;CHF;133,934;127,38;;;
2015-08-07;CHF;127,2;CHF;127,2;CHF;133,745;127,2;;;
2015-08-10;CHF;127,92;CHF;127,92;CHF;134,502;127,92;;;
2015-08-11;CHF;127,45;CHF;127,45;CHF;134,008;127,45;;;
2015-08-12;CHF;126,23;CHF;126,23;CHF;132,725;126,23;;;
2015-08-13;CHF;126,85;CHF;126,85;CHF;133,377;126,85;;;
2015-08-14;CHF;127,1;CHF;127,1;CHF;133,64;127,1;;;
2015-08-17;CHF;127,32;CHF;127,32;CHF;133,871;127,32;;;
2015-08-18;CHF;127;CHF;127;CHF;133,534;127;;;
2015-08-19;CHF;126,09;CHF;126,09;CHF;132,578;126,09;;;
2015-08-20;CHF;125,08;CHF;125,08;CHF;131,516;125,08;;;
2015-08-21;CHF;123,22;CHF;123,22;CHF;129,56;123,22;;;
2015-08-24;CHF;120,89;CHF;120,89;CHF;127,11;120,89;;;
2015-08-25;CHF;121,94;CHF;121,94;CHF;128,214;121,94;;;
2015-08-26;CHF;121,66;CHF;121,66;CHF;127,92;121,66;;;
2015-08-27;CHF;123,23;CHF;123,23;CHF;129,57;123,23;;;
2015-08-28;CHF;123,19;CHF;123,19;CHF;129,528;123,19;;;
2015-08-31;CHF;123,22;CHF;123,22;CHF;129,56;123,22;;;
2015-09-01;CHF;121,69;CHF;121,69;CHF;127,951;121,69;;;
2015-09-02;CHF;121,95;CHF;121,95;CHF;128,225;121,95;;;
2015-09-03;CHF;122,72;CHF;122,72;CHF;129,034;122,72;;;
2015-09-04;CHF;121,99;CHF;121,99;CHF;128,267;121,99;;;
2015-09-07;CHF;122,33;CHF;122,33;CHF;128,624;122,33;;;
2015-09-08;CHF;122,91;CHF;122,91;CHF;129,234;122,91;;;
2015-09-09;CHF;123,15;CHF;123,15;CHF;129,486;123,15;;;
2015-09-10;CHF;122,61;CHF;122,61;CHF;128,919;122,61;;;
2015-09-11;CHF;122,6;CHF;122,6;CHF;128,908;122,6;;;
2015-09-14;CHF;122,13;CHF;122,13;CHF;128,414;122,13;;;
2015-09-15;CHF;122,49;CHF;122,49;CHF;128,792;122,49;;;
2015-09-16;CHF;122,86;CHF;122,86;CHF;129,181;122,86;;;
2015-09-17;CHF;122,72;CHF;122,72;CHF;129,034;122,72;;;
2015-09-18;CHF;121,99;CHF;121,99;CHF;128,267;121,99;;;
2015-09-21;CHF;122,42;CHF;122,42;CHF;128,719;122,42;;;
2015-09-22;CHF;121,07;CHF;121,07;CHF;127,299;121,07;;;
2015-09-23;CHF;121,14;CHF;121,14;CHF;127,373;121,14;;;
2015-09-24;CHF;120,14;CHF;120,14;CHF;126,321;120,14;;;
2015-09-25;CHF;121,18;CHF;121,18;CHF;127,415;121,18;;;
2015-09-28;CHF;120,39;CHF;120,39;CHF;126,584;120,39;;;
2015-09-29;CHF;120,03;CHF;120,03;CHF;126,206;120,03;;;
2015-09-30;CHF;121,31;CHF;121,31;CHF;127,552;121,31;;;
2015-10-01;CHF;121,33;CHF;121,33;CHF;127,573;121,33;;;
2015-10-02;CHF;121,55;CHF;121,55;CHF;127,804;121,55;;;
2015-10-05;CHF;123,01;CHF;123,01;CHF;129,339;123,01;;;
2015-10-06;CHF;123,11;CHF;123,11;CHF;129,444;123,11;;;
2015-10-07;CHF;122,75;CHF;122,75;CHF;129,066;122,75;;;
2015-10-08;CHF;123,28;CHF;123,28;CHF;129,623;123,28;;;
2015-10-09;CHF;123,35;CHF;123,35;CHF;129,697;123,35;;;
2015-10-12;CHF;123,47;CHF;123,47;CHF;129,823;123,47;;;
2015-10-13;CHF;123,04;CHF;123,04;CHF;129,371;123,04;;;
2015-10-14;CHF;122,53;CHF;122,53;CHF;128,834;122,53;;;
2015-10-15;CHF;122,93;CHF;122,93;CHF;129,255;122,93;;;
2015-10-16;CHF;123,33;CHF;123,33;CHF;129,676;123,33;;;
2015-10-19;CHF;123,37;CHF;123,37;CHF;129,718;123,37;;;
2015-10-20;CHF;123,11;CHF;123,11;CHF;129,444;123,11;;;
2015-10-21;CHF;123,11;CHF;123,11;CHF;129,444;123,11;;;
2015-10-22;CHF;124,43;CHF;124,43;CHF;130,832;124,43;;;
2015-10-23;CHF;125,32;CHF;125,32;CHF;131,768;125,32;;;
2015-10-26;CHF;125,33;CHF;125,33;CHF;131,778;125,33;;;
2015-10-27;CHF;124,91;CHF;124,91;CHF;131,337;124,91;;;
2015-10-28;CHF;125,53;CHF;125,53;CHF;131,989;125,53;;;
2015-10-29;CHF;125,39;CHF;125,39;CHF;131,842;125,39;;;
2015-10-30;CHF;125,21;CHF;125,21;CHF;131,652;125,21;;;
2015-11-02;CHF;125,38;CHF;125,38;CHF;131,831;125,38;;;
2015-11-03;CHF;125,79;CHF;125,79;CHF;132,262;125,79;;;
2015-11-04;CHF;125,81;CHF;125,81;CHF;132,283;125,81;;;
2015-11-05;CHF;126,22;CHF;126,22;CHF;132,714;126,22;;;
2015-11-06;CHF;126,21;CHF;126,21;CHF;132,704;126,21;;;
2015-11-09;CHF;125,66;CHF;125,66;CHF;132,125;125,66;;;
2015-11-10;CHF;125,71;CHF;125,71;CHF;132,178;125,71;;;
2015-11-11;CHF;125,85;CHF;125,85;CHF;132,325;125,85;;;
2015-11-12;CHF;125,2;CHF;125,2;CHF;131,642;125,2;;;
2015-11-13;CHF;124,96;CHF;124,96;CHF;131,389;124,96;;;
2015-11-16;CHF;125,07;CHF;125,07;CHF;131,505;125,07;;;
2015-11-17;CHF;126,14;CHF;126,14;CHF;132,63;126,14;;;
2015-11-18;CHF;126,64;CHF;126,64;CHF;133,156;126,64;;;
2015-11-19;CHF;126,7;CHF;126,7;CHF;133,219;126,7;;;
2015-11-20;CHF;126,91;CHF;126,91;CHF;133,44;126,91;;;
2015-11-23;CHF;126,59;CHF;126,59;CHF;133,103;126,59;;;
2015-11-24;CHF;125,96;CHF;125,96;CHF;132,441;125,96;;;
2015-11-25;CHF;126,63;CHF;126,63;CHF;133,145;126,63;;;
2015-11-26;CHF;126,91;CHF;126,91;CHF;133,44;126,91;;;
2015-11-27;CHF;127,21;CHF;127,21;CHF;133,755;127,21;;;
2015-11-30;CHF;127,22;CHF;127,22;CHF;133,766;127,22;;;
2015-12-01;CHF;127,68;CHF;127,68;CHF;134,249;127,68;;;
2015-12-02;CHF;127,55;CHF;127,55;CHF;134,113;127,55;;;
2015-12-03;CHF;125,7;CHF;125,7;CHF;132,167;125,7;;;
2015-12-04;CHF;125,51;CHF;125,51;CHF;131,968;125,51;;;
2015-12-07;CHF;125,95;CHF;125,95;CHF;132,43;125,95;;;
2015-12-08;CHF;124,96;CHF;124,96;CHF;131,389;124,96;;;
2015-12-09;CHF;124,27;CHF;124,27;CHF;130,664;124,27;;;
2015-12-10;CHF;123,9;CHF;123,9;CHF;130,275;123,9;;;
2015-12-11;CHF;123,02;CHF;123,02;CHF;129,35;123,02;;;
2015-12-14;CHF;122,45;CHF;122,45;CHF;128,75;122,45;;;
2015-12-15;CHF;123,37;CHF;123,37;CHF;129,718;123,37;;;
2015-12-16;CHF;123,74;CHF;123,74;CHF;130,107;123,74;;;
2015-12-17;CHF;124,08;CHF;124,08;CHF;130,464;124,08;;;
2015-12-18;CHF;123,48;CHF;123,48;CHF;129,833;123,48;;;
2015-12-21;CHF;123,23;CHF;123,23;CHF;129,57;123,23;;;
2015-12-22;CHF;123,03;CHF;123,03;CHF;129,36;123,03;;;
2015-12-23;CHF;124;CHF;124;CHF;130,38;124;;;
2015-12-24;CHF;123,93;CHF;123,93;CHF;130,306;123,93;;;
2015-12-28;CHF;124,2;CHF;124,2;CHF;130,59;124,2;;;
2015-12-29;CHF;124,99;CHF;124,99;CHF;131,421;124,99;;;
2015-12-30;CHF;124,56;CHF;124,56;CHF;130,969;124,56;;;
2015-12-31;CHF;124,61;CHF;124,61;CHF;131,021;124,61;;;
2016-01-04;CHF;123,76;CHF;123,76;CHF;130,128;123,76;;;
2016-01-05;CHF;124,13;CHF;124,13;CHF;130,517;124,13;;;
2016-01-06;CHF;123,52;CHF;123,52;CHF;129,875;123,52;;;
2016-01-07;CHF;122,21;CHF;122,21;CHF;128,498;122,21;;;
2016-01-08;CHF;121,23;CHF;121,23;CHF;127,468;121,23;;;
2016-01-11;CHF;121,19;CHF;121,19;CHF;127,425;121,19;;;
2016-01-12;CHF;121,69;CHF;121,69;CHF;127,951;121,69;;;
2016-01-13;CHF;122,08;CHF;122,08;CHF;128,361;122,08;;;
2016-01-14;CHF;121,51;CHF;121,51;CHF;127,762;121,51;;;
2016-01-15;CHF;120,19;CHF;120,19;CHF;126,374;120,19;;;
2016-01-18;CHF;120,06;CHF;120,06;CHF;126,237;120,06;;;
2016-01-19;CHF;120,71;CHF;120,71;CHF;126,921;120,71;;;
2016-01-20;CHF;119,34;CHF;119,34;CHF;125,48;119,34;;;
2016-01-21;CHF;120;CHF;120;CHF;126,174;120;;;
2016-01-22;CHF;121,52;CHF;121,52;CHF;127,772;121,52;;;
2016-01-25;CHF;121,44;CHF;121,44;CHF;127,688;121,44;;;
2016-01-26;CHF;122,05;CHF;122,05;CHF;128,33;122,05;;;
2016-01-27;CHF;121,97;CHF;121,97;CHF;128,246;121,97;;;
2016-01-28;CHF;121,26;CHF;121,26;CHF;127,499;121,26;;;
2016-01-29;CHF;122,79;CHF;122,79;CHF;129,108;122,79;;;
2016-02-01;CHF;122,6;CHF;122,6;CHF;128,908;122,6;;;
2016-02-02;CHF;121,86;CHF;121,86;CHF;128,13;121,86;;;
2016-02-03;CHF;121,4;CHF;121,4;CHF;127,646;121,4;;;
2016-02-04;CHF;120,83;CHF;120,83;CHF;127,047;120,83;;;
2016-02-05;CHF;120,26;CHF;120,26;CHF;126,448;120,26;;;
2016-02-08;CHF;119,01;CHF;119,01;CHF;125,133;119,01;;;
2016-02-09;CHF;117,73;CHF;117,73;CHF;123,787;117,73;;;
2016-02-10;CHF;118,41;CHF;118,41;CHF;124,502;118,41;;;
2016-02-11;CHF;117,06;CHF;117,06;CHF;123,083;117,06;;;
2016-02-12;CHF;117,86;CHF;117,86;CHF;123,924;117,86;;;
2016-02-15;CHF;119,36;CHF;119,36;CHF;125,501;119,36;;;
2016-02-16;CHF;119,4;CHF;119,4;CHF;125,543;119,4;;;
2016-02-17;CHF;120,48;CHF;120,48;CHF;126,679;120,48;;;
2016-02-18;CHF;120,74;CHF;120,74;CHF;126,952;120,74;;;
2016-02-19;CHF;120,33;CHF;120,33;CHF;126,521;120,33;;;
2016-02-22;CHF;121,22;CHF;121,22;CHF;127,457;121,22;;;
2016-02-23;CHF;120,29;CHF;120,29;CHF;126,479;120,29;;;
2016-02-24;CHF;119,72;CHF;119,72;CHF;125,88;119,72;;;
2016-02-25;CHF;120,7;CHF;120,7;CHF;126,91;120,7;;;
2016-02-26;CHF;121,26;CHF;121,26;CHF;127,499;121,26;;;
2016-02-29;CHF;121,18;CHF;121,18;CHF;127,415;121,18;;;
2016-03-01;CHF;122,09;CHF;122,09;CHF;128,372;122,09;;;
2016-03-02;CHF;122,36;CHF;122,36;CHF;128,656;122,36;;;
2016-03-03;CHF;122,07;CHF;122,07;CHF;128,351;122,07;;;
2016-03-04;CHF;122,37;CHF;122,37;CHF;128,666;122,37;;;
2016-03-07;CHF;122,6;CHF;122,6;CHF;128,908;122,6;;;
2016-03-08;CHF;122,26;CHF;122,26;CHF;128,55;122,26;;;
2016-03-09;CHF;122,11;CHF;122,11;CHF;128,393;122,11;;;
2016-03-10;CHF;121,31;CHF;121,31;CHF;127,552;121,31;;;
2016-03-11;CHF;122,12;CHF;122,12;CHF;128,403;122,12;;;
2016-03-14;CHF;122,38;CHF;122,38;CHF;128,677;122,38;;;
2016-03-15;CHF;121,92;CHF;121,92;CHF;128,193;121,92;;;
2016-03-16;CHF;122,09;CHF;122,09;CHF;128,372;122,09;;;
2016-03-17;CHF;121,76;CHF;121,76;CHF;128,025;121,76;;;
2016-03-18;CHF;121,7;CHF;121,7;CHF;127,962;121,7;;;
2016-03-21;CHF;121,78;CHF;121,78;CHF;128,046;121,78;;;
2016-03-22;CHF;121,89;CHF;121,89;CHF;128,161;121,89;;;
2016-03-23;CHF;121,96;CHF;121,96;CHF;128,235;121,96;;;
2016-03-24;CHF;121,48;CHF;121,48;CHF;127,73;121,48;;;
2016-03-29;CHF;121,75;CHF;121,75;CHF;128,014;121,75;;;
2016-03-30;CHF;121,86;CHF;121,86;CHF;128,13;121,86;;;
2016-03-31;CHF;121,63;CHF;121,63;CHF;127,888;121,63;;;
2016-04-01;CHF;121,25;CHF;121,25;CHF;127,489;121,25;;;
2016-04-04;CHF;121,37;CHF;121,37;CHF;127,615;121,37;;;
2016-04-05;CHF;120,92;CHF;120,92;CHF;127,142;120,92;;;
2016-04-06;CHF;121,46;CHF;121,46;CHF;127,709;121,46;;;
2016-04-07;CHF;121,34;CHF;121,34;CHF;127,583;121,34;;;
2016-04-08;CHF;121,7;CHF;121,7;CHF;127,962;121,7;;;
2016-04-11;CHF;121,65;CHF;121,65;CHF;127,909;121,65;;;
2016-04-12;CHF;122,06;CHF;122,06;CHF;128,34;122,06;;;
2016-04-13;CHF;122,99;CHF;122,99;CHF;129,318;122,99;;;
2016-04-14;CHF;123,41;CHF;123,41;CHF;129,76;123,41;;;
2016-04-15;CHF;123,33;CHF;123,33;CHF;129,676;123,33;;;
2016-04-18;CHF;123,34;CHF;123,34;CHF;129,686;123,34;;;
2016-04-19;CHF;123,91;CHF;123,91;CHF;130,285;123,91;;;
2016-04-20;CHF;124,14;CHF;124,14;CHF;130,527;124,14;;;
2016-04-21;CHF;123,86;CHF;123,86;CHF;130,233;123,86;;;
2016-04-22;CHF;123,74;CHF;123,74;CHF;130,107;123,74;;;
2016-04-25;CHF;123,43;CHF;123,43;CHF;129,781;123,43;;;
2016-04-26;CHF;123,39;CHF;123,39;CHF;129,739;123,39;;;
2016-04-27;CHF;123,52;CHF;123,52;CHF;129,875;123,52;;;
2016-04-28;CHF;123,31;CHF;123,31;CHF;129,655;123,31;;;
2016-04-29;CHF;122,42;CHF;122,42;CHF;128,719;122,42;;;
2016-05-02;CHF;122,44;CHF;122,44;CHF;128,74;122,44;;;
2016-05-03;CHF;121,98;CHF;121,98;CHF;128,256;121,98;;;
2016-05-04;CHF;121,56;CHF;121,56;CHF;127,814;121,56;;;
2016-05-06;CHF;121,85;CHF;121,85;CHF;128,119;121,85;;;
2016-05-09;CHF;122,23;CHF;122,23;CHF;128,519;122,23;;;
2016-05-10;CHF;122,89;CHF;122,89;CHF;129,213;122,89;;;
2016-05-11;CHF;122,73;CHF;122,73;CHF;129,045;122,73;;;
2016-05-12;CHF;122,34;CHF;122,34;CHF;128,635;122,34;;;
2016-05-13;CHF;122,57;CHF;122,57;CHF;128,876;122,57;;;
2016-05-17;CHF;122,72;CHF;122,72;CHF;129,034;122,72;;;
2016-05-18;CHF;123;CHF;123;CHF;129,329;123;;;
2016-05-19;CHF;122,72;CHF;122,72;CHF;129,034;122,72;;;
2016-05-20;CHF;123,16;CHF;123,16;CHF;129,497;123,16;;;
2016-05-23;CHF;123,39;CHF;123,39;CHF;129,739;123,39;;;
2016-05-24;CHF;123,99;CHF;123,99;CHF;130,37;123,99;;;
2016-05-25;CHF;124,32;CHF;124,32;CHF;130,716;124,32;;;
2016-05-26;CHF;124,66;CHF;124,66;CHF;131,074;124,66;;;
2016-05-27;CHF;124,98;CHF;124,98;CHF;131,41;124,98;;;
2016-05-30;CHF;124,89;CHF;124,89;CHF;131,316;124,89;;;
2016-05-31;CHF;124,9;CHF;124,9;CHF;131,326;124,9;;;
2016-06-01;CHF;124,74;CHF;124,74;CHF;131,158;124,74;;;
2016-06-02;CHF;124,79;CHF;124,79;CHF;131,211;124,79;;;
2016-06-03;CHF;124,53;CHF;124,53;CHF;130,937;124,53;;;
2016-06-06;CHF;124,6;CHF;124,6;CHF;131,011;124,6;;;
2016-06-07;CHF;124,85;CHF;124,85;CHF;131,274;124,85;;;
2016-06-08;CHF;124,42;CHF;124,42;CHF;130,822;124,42;;;
2016-06-09;CHF;124,16;CHF;124,16;CHF;130,548;124,16;;;
2016-06-10;CHF;123,3;CHF;123,3;CHF;129,644;123,3;;;
2016-06-13;CHF;122,57;CHF;122,57;CHF;128,876;122,57;;;
2016-06-14;CHF;121,84;CHF;121,84;CHF;128,109;121,84;;;
2016-06-15;CHF;122,07;CHF;122,07;CHF;128,351;122,07;;;
2016-06-16;CHF;121,96;CHF;121,96;CHF;128,235;121,96;;;
2016-06-17;CHF;122,15;CHF;122,15;CHF;128,435;122,15;;;
2016-06-20;CHF;123,12;CHF;123,12;CHF;129,455;123,12;;;
2016-06-21;CHF;123,19;CHF;123,19;CHF;129,528;123,19;;;
2016-06-22;CHF;123,29;CHF;123,29;CHF;129,633;123,29;;;
2016-06-23;CHF;123,54;CHF;123,54;CHF;129,896;123,54;;;
2016-06-24;CHF;121,92;CHF;121,92;CHF;128,193;121,92;;;
2016-06-27;CHF;121,04;CHF;121,04;CHF;127,268;121,04;;;
2016-06-28;CHF;122,16;CHF;122,16;CHF;128,445;122,16;;;
2016-06-29;CHF;123,42;CHF;123,42;CHF;129,77;123,42;;;
2016-06-30;CHF;123,9;CHF;123,9;CHF;130,275;123,9;;;
2016-07-01;CHF;124,29;CHF;124,29;CHF;130,685;124,29;;;
2016-07-04;CHF;124,02;CHF;124,02;CHF;130,401;124,02;;;
2016-07-05;CHF;123,39;CHF;123,39;CHF;129,739;123,39;;;
2016-07-06;CHF;123,03;CHF;123,03;CHF;129,36;123,03;;;
2016-07-07;CHF;123,4;CHF;123,4;CHF;129,749;123,4;;;
2016-07-08;CHF;124,25;CHF;124,25;CHF;130,643;124,25;;;
2016-07-11;CHF;124,96;CHF;124,96;CHF;131,389;124,96;;;
2016-07-12;CHF;125,32;CHF;125,32;CHF;131,768;125,32;;;
2016-07-13;CHF;125,27;CHF;125,27;CHF;131,715;125,27;;;
2016-07-14;CHF;125,25;CHF;125,25;CHF;131,694;125,25;;;
2016-07-15;CHF;125,03;CHF;125,03;CHF;131,463;125,03;;;
2016-07-18;CHF;125,19;CHF;125,19;CHF;131,631;125,19;;;
2016-07-19;CHF;124,81;CHF;124,81;CHF;131,232;124,81;;;
2016-07-20;CHF;125,21;CHF;125,21;CHF;131,652;125,21;;;
2016-07-21;CHF;125,06;CHF;125,06;CHF;131,495;125,06;;;
2016-07-22;CHF;125,12;CHF;125,12;CHF;131,558;125,12;;;
2016-07-25;CHF;125,14;CHF;125,14;CHF;131,579;125,14;;;
2016-07-26;CHF;125,37;CHF;125,37;CHF;131,821;125,37;;;
2016-07-27;CHF;125,57;CHF;125,57;CHF;132,031;125,57;;;
2016-07-28;CHF;125,05;CHF;125,05;CHF;131,484;125,05;;;
2016-07-29;CHF;124,98;CHF;124,98;CHF;131,41;124,98;;;
2016-08-02;CHF;124,3;CHF;124,3;CHF;130,695;124,3;;;
2016-08-03;CHF;124,39;CHF;124,39;CHF;130,79;124,39;;;
2016-08-04;CHF;125,02;CHF;125,02;CHF;131,453;125,02;;;
2016-08-05;CHF;125,77;CHF;125,77;CHF;132,241;125,77;;;
2016-08-08;CHF;125,83;CHF;125,83;CHF;132,304;125,83;;;
2016-08-09;CHF;126,27;CHF;126,27;CHF;132,767;126,27;;;
2016-08-10;CHF;126,16;CHF;126,16;CHF;132,651;126,16;;;
2016-08-11;CHF;126,52;CHF;126,52;CHF;133,03;126,52;;;
2016-08-12;CHF;126,53;CHF;126,53;CHF;133,04;126,53;;;
2016-08-15;CHF;126,54;CHF;126,54;CHF;133,051;126,54;;;
2016-08-16;CHF;125,78;CHF;125,78;CHF;132,252;125,78;;;
2016-08-17;CHF;125,45;CHF;125,45;CHF;131,905;125,45;;;
2016-08-18;CHF;125,66;CHF;125,66;CHF;132,125;125,66;;;
2016-08-19;CHF;125,42;CHF;125,42;CHF;131,873;125,42;;;
2016-08-22;CHF;125,5;CHF;125,5;CHF;131,957;125,5;;;
2016-08-23;CHF;125,73;CHF;125,73;CHF;132,199;125,73;;;
2016-08-24;CHF;125,85;CHF;125,85;CHF;132,325;125,85;;;
2016-08-25;CHF;125,51;CHF;125,51;CHF;131,968;125,51;;;
2016-08-26;CHF;125,72;CHF;125,72;CHF;132,189;125,72;;;
2016-08-29;CHF;125,87;CHF;125,87;CHF;132,346;125,87;;;
2016-08-30;CHF;126,15;CHF;126,15;CHF;132,641;126,15;;;
2016-08-31;CHF;125,94;CHF;125,94;CHF;132,42;125,94;;;
2016-09-01;CHF;125,64;CHF;125,64;CHF;132,104;125,64;;;
2016-09-02;CHF;126,27;CHF;126,27;CHF;132,767;126,27;;;
2016-09-05;CHF;126,44;CHF;126,44;CHF;132,946;126,44;;;
2016-09-06;CHF;126,42;CHF;126,42;CHF;132,925;126,42;;;
2016-09-07;CHF;126,47;CHF;126,47;CHF;132,977;126,47;;;
2016-09-08;CHF;126,32;CHF;126,32;CHF;132,819;126,32;;;
2016-09-09;CHF;125,8;CHF;125,8;CHF;132,273;125,8;;;
2016-09-12;CHF;125,35;CHF;125,35;CHF;131,799;125,35;;;
2016-09-13;CHF;125,07;CHF;125,07;CHF;131,505;125,07;;;
2016-09-14;CHF;125,03;CHF;125,03;CHF;131,463;125,03;;;
2016-09-15;CHF;125,2;CHF;125,2;CHF;131,642;125,2;;;
2016-09-16;CHF;125,16;CHF;125,16;CHF;131,6;125,16;;;
2016-09-19;CHF;125,58;CHF;125,58;CHF;132,041;125,58;;;
2016-09-20;CHF;125,78;CHF;125,78;CHF;132,252;125,78;;;
2016-09-21;CHF;125,87;CHF;125,87;CHF;132,346;125,87;;;
2016-09-22;CHF;126,38;CHF;126,38;CHF;132,882;126,38;;;
2016-09-23;CHF;126,26;CHF;126,26;CHF;132,756;126,26;;;
2016-09-26;CHF;125,74;CHF;125,74;CHF;132,21;125,74;;;
2016-09-27;CHF;126,04;CHF;126,04;CHF;132,525;126,04;;;
2016-09-28;CHF;126,33;CHF;126,33;CHF;132,83;126,33;;;
2016-09-29;CHF;125,95;CHF;125,95;CHF;132,43;125,95;;;
2016-09-30;CHF;126,05;CHF;126,05;CHF;132,535;126,05;;;
2016-10-03;CHF;126,16;CHF;126,16;CHF;132,651;126,16;;;
2016-10-04;CHF;126,49;CHF;126,49;CHF;132,998;126,49;;;
2016-10-05;CHF;126,1;CHF;126,1;CHF;132,588;126,1;;;
2016-10-06;CHF;126,04;CHF;126,04;CHF;132,525;126,04;;;
2016-10-07;CHF;125,73;CHF;125,73;CHF;132,199;125,73;;;
2016-10-10;CHF;126,13;CHF;126,13;CHF;132,62;126,13;;;
2016-10-11;CHF;125,85;CHF;125,85;CHF;132,325;125,85;;;
2016-10-12;CHF;125,54;CHF;125,54;CHF;131,999;125,54;;;
2016-10-13;CHF;125,27;CHF;125,27;CHF;131,715;125,27;;;
2016-10-14;CHF;125,56;CHF;125,56;CHF;132,02;125,56;;;
2016-10-17;CHF;125,07;CHF;125,07;CHF;131,505;125,07;;;
2016-10-18;CHF;125,61;CHF;125,61;CHF;132,073;125,61;;;
2016-10-19;CHF;125,68;CHF;125,68;CHF;132,146;125,68;;;
2016-10-20;CHF;125,57;CHF;125,57;CHF;132,031;125,57;;;
2016-10-21;CHF;125,54;CHF;125,54;CHF;131,999;125,54;;;
2016-10-24;CHF;125,35;CHF;125,35;CHF;131,799;125,35;;;
2016-10-25;CHF;125,1;CHF;125,1;CHF;131,537;125,1;;;
2016-10-26;CHF;124,94;CHF;124,94;CHF;131,368;124,94;;;
2016-10-27;CHF;124,82;CHF;124,82;CHF;131,242;124,82;;;
2016-10-28;CHF;124,82;CHF;124,82;CHF;131,242;124,82;;;
2016-10-31;CHF;124,38;CHF;124,38;CHF;130,78;124,38;;;
2016-11-01;CHF;123,61;CHF;123,61;CHF;129,97;123,61;;;
2016-11-02;CHF;123,09;CHF;123,09;CHF;129,423;123,09;;;
2016-11-03;CHF;122,91;CHF;122,91;CHF;129,234;122,91;;;
2016-11-04;CHF;122,63;CHF;122,63;CHF;128,94;122,63;;;
2016-11-07;CHF;123,68;CHF;123,68;CHF;130,044;123,68;;;
2016-11-08;CHF;123,72;CHF;123,72;CHF;130,086;123,72;;;
2016-11-09;CHF;124,69;CHF;124,69;CHF;131,106;124,69;;;
2016-11-10;CHF;124,67;CHF;124,67;CHF;131,084;124,67;;;
2016-11-11;CHF;124,17;CHF;124,17;CHF;130,559;124,17;;;
2016-11-14;CHF;124,08;CHF;124,08;CHF;130,464;124,08;;;
2016-11-15;CHF;124,39;CHF;124,39;CHF;130,79;124,39;;;
2016-11-16;CHF;124,44;CHF;124,44;CHF;130,843;124,44;;;
2016-11-17;CHF;124,82;CHF;124,82;CHF;131,242;124,82;;;
2016-11-18;CHF;124,65;CHF;124,65;CHF;131,063;124,65;;;
2016-11-21;CHF;124,66;CHF;124,66;CHF;131,074;124,66;;;
